input_data,target_data
ও/র/ে/ /খ/া/ন/ক/ি,ওরে খানকি
*রে খানকি,ওরে খানকি
ওরে *াধা,ওরে গাধা
ও-র-ে- -গ-া-ধ-া,ওরে গাধা
ও/র/ে/ /গ/া/ধ/া,ওরে গাধা
**ে গাধা,ওরে গাধা
ও*ে গান্ডু,ওরে গান্ডু
ও-র-ে- -গ-া-ন-্-ড-ু,ওরে গান্ডু
ও/র/ে/ /গ/া/ন/্/ড/ু,ওরে গান্ডু
ও*ে গান্ডু,ওরে গান্ডু
ওরে চ*টার,ওরে চিটার
ও-র-ে- -চ-ি-ট-া-র,ওরে চিটার
ও/র/ে/ /চ/ি/ট/া/র,ওরে চিটার
ওরে*চ***র,ওরে চিটার
ওরে ছা*ল,ওরে ছাগল
ও-র-ে- -ছ-া-গ-ল,ওরে ছাগল
ও/র/ে/ /ছ/া/গ/ল,ওরে ছাগল
ওর**ছাগল,ওরে ছাগল
ও*ে ছিটার,ওরে ছিটার
ও-র-ে- -ছ-ি-ট-া-র,ওরে ছিটার
ও/র/ে/ /ছ/ি/ট/া/র,ওরে ছিটার
*রে*ছ*টার,ওরে ছিটার
ও*ে দালাল,ওরে দালাল
ও-র-ে- -দ-া-ল-া-ল,ওরে দালাল
ও/র/ে/ /দ/া/ল/া/ল,ওরে দালাল
ও*ে *া**ল,ওরে দালাল
ও*ে ধর্ষণ,ওরে ধর্ষণ
ও-র-ে- -ধ-র-্-ষ-ণ,ওরে ধর্ষণ
ও/র/ে/ /ধ/র/্/ষ/ণ,ওরে ধর্ষণ
ওর**ধর্ষ*,ওরে ধর্ষণ
ও*ে ধর্ষন,ওরে ধর্ষন
ও-র-ে- -ধ-র-্-ষ-ন,ওরে ধর্ষন
ও/র/ে/ /ধ/র/্/ষ/ন,ওরে ধর্ষন
ওর* ধ**ষন,ওরে ধর্ষন
ওরে বারো*াতারি,ওরে বারোবাতারি
ও-র-ে- -ব-া-র-ো-ব-া-ত-া-র-ি,ওরে বারোবাতারি
ও/র/ে/ /ব/া/র/ো/ব/া/ত/া/র/ি,ওরে বারোবাতারি
ও*ে *ারোব*তা**,ওরে বারোবাতারি
ওরে*মাগী,ওরে মাগী
ও-র-ে- -ম-া-গ-ী,ওরে মাগী
ও/র/ে/ /ম/া/গ/ী,ওরে মাগী
**ে *াগ*,ওরে মাগী
ওরে ম*র্খ,ওরে মূর্খ
ও-র-ে- -ম-ূ-র-্-খ,ওরে মূর্খ
ও/র/ে/ /ম/ূ/র/্/খ,ওরে মূর্খ
ও*ে **র্খ,ওরে মূর্খ
ও*ে মেকাপ,ওরে মেকাপ
ও-র-ে- -ম-ে-ক-া-প,ওরে মেকাপ
ও/র/ে/ /ম/ে/ক/া/প,ওরে মেকাপ
ওরে****াপ,ওরে মেকাপ
ওরে*লুইচ্চা,ওরে লুইচ্চা
ও-র-ে- -ল-ু-ই-চ-্-চ-া,ওরে লুইচ্চা
ও/র/ে/ /ল/ু/ই/চ/্/চ/া,ওরে লুইচ্চা
ও*ে *ু*চ্চ*,ওরে লুইচ্চা
ওরে *ুচু,ওরে লুচু
ও-র-ে- -ল-ু-চ-ু,ওরে লুচু
ও/র/ে/ /ল/ু/চ/ু,ওরে লুচু
*র* লুচ*,ওরে লুচু
ওর* লুচ্চা,ওরে লুচ্চা
ও-র-ে- -ল-ু-চ-্-চ-া,ওরে লুচ্চা
ও/র/ে/ /ল/ু/চ/্/চ/া,ওরে লুচ্চা
ওরে**ুচ*চা,ওরে লুচ্চা
কচি*কচি,কচি কচি
ক-চ-ি- -ক-চ-ি,কচি কচি
ক/চ/ি/ /ক/চ/ি,কচি কচি
কচ* ক*ি,কচি কচি
কচি*খুকি,কচি খুকি
ক-চ-ি- -খ-ু-ক-ি,কচি খুকি
ক/চ/ি/ /খ/ু/ক/ি,কচি খুকি
**ি *ু*ি,কচি খুকি
কচি ড*ব,কচি ডাব
ক-চ-ি- -ড-া-ব,কচি ডাব
ক/চ/ি/ /ড/া/ব,কচি ডাব
কচি*ডা*,কচি ডাব
কচি মাই*া,কচি মাইয়া
ক-চ-ি- -ম-া-ই-য়-া,কচি মাইয়া
ক/চ/ি/ /ম/া/ই/য়/া,কচি মাইয়া
কচি*ম*ই*া,কচি মাইয়া
কচি ম*ল,কচি মাল
ক-চ-ি- -ম-া-ল,কচি মাল
ক/চ/ি/ /ম/া/ল,কচি মাল
ক*ি ম**,কচি মাল
কচ* মেয়ে,কচি মেয়ে
ক-চ-ি- -ম-ে-য়-ে,কচি মেয়ে
ক/চ/ি/ /ম/ে/য়/ে,কচি মেয়ে
**ি মেয়ে,কচি মেয়ে
কট্টর আর*সএস,কট্টর আরএসএস
ক-ট-্-ট-র- -আ-র-এ-স-এ-স,কট্টর আরএসএস
ক/ট/্/ট/র/ /আ/র/এ/স/এ/স,কট্টর আরএসএস
কট্*র আরএ*এ*,কট্টর আরএসএস
কড়া ম*ল,কড়া মাল
ক-ড়-া- -ম-া-ল,কড়া মাল
ক/ড়/া/ /ম/া/ল,কড়া মাল
কড়* মাল,কড়া মাল
ক* রেট,কত রেট
ক-ত- -র-ে-ট,কত রেট
ক/ত/ /র/ে/ট,কত রেট
ক* রেট,কত রেট
কত লা*বে,কত লাগবে
ক-ত- -ল-া-গ-ব-ে,কত লাগবে
ক/ত/ /ল/া/গ/ব/ে,কত লাগবে
ক****গবে,কত লাগবে
কতো *েলবা,কতো খেলবা
ক-ত-ো- -খ-ে-ল-ব-া,কতো খেলবা
ক/ত/ো/ /খ/ে/ল/ব/া,কতো খেলবা
কতো*খে*বা,কতো খেলবা
ক*্ত বড়,কত্ত বড়
ক-ত-্-ত- -ব-ড-়,কত্ত বড়
ক/ত/্/ত/ /ব/ড/়,কত্ত বড়
ক*** বড়,কত্ত বড়
কনফা*্ম জান্নাতি,কনফার্ম জান্নাতি
ক-ন-ফ-া-র-্-ম- -জ-া-ন-্-ন-া-ত-ি,কনফার্ম জান্নাতি
ক/ন/ফ/া/র/্/ম/ /জ/া/ন/্/ন/া/ত/ি,কনফার্ম জান্নাতি
কনফ***ম জ***নাতি,কনফার্ম জান্নাতি
কয়েকটা*জঙ্গি,কয়েকটা জঙ্গি
ক-য়-ে-ক-ট-া- -জ-ঙ-্-গ-ি,কয়েকটা জঙ্গি
ক/য়/ে/ক/ট/া/ /জ/ঙ/্/গ/ি,কয়েকটা জঙ্গি
কয়েকটা জঙ্গ*,কয়েকটা জঙ্গি
কলা*ভরে,কলা ভরে
ক-ল-া- -ভ-র-ে,কলা ভরে
ক/ল/া/ /ভ/র/ে,কলা ভরে
ক** ভ*ে,কলা ভরে
কলার*ধরে,কলার ধরে
ক-ল-া-র- -ধ-র-ে,কলার ধরে
ক/ল/া/র/ /ধ/র/ে,কলার ধরে
ক*ার ধ*ে,কলার ধরে
কলুর বলদ*র,কলুর বলদের
ক-ল-ু-র- -ব-ল-দ-ে-র,কলুর বলদের
ক/ল/ু/র/ /ব/ল/দ/ে/র,কলুর বলদের
*ল*র**লদ*র,কলুর বলদের
কসা* গুজরাটের,কসাই গুজরাটের
ক-স-া-ই- -গ-ু-জ-র-া-ট-ে-র,কসাই গুজরাটের
ক/স/া/ই/ /গ/ু/জ/র/া/ট/ে/র,কসাই গুজরাটের
**** গুজরাটে*,কসাই গুজরাটের
কসাই *রেন্দ্র,কসাই নরেন্দ্র
ক-স-া-ই- -ন-র-ে-ন-্-দ-্-র,কসাই নরেন্দ্র
ক/স/া/ই/ /ন/র/ে/ন/্/দ/্/র,কসাই নরেন্দ্র
কসাই*নর*ন***র,কসাই নরেন্দ্র
কসাই *দি,কসাই মদি
ক-স-া-ই- -ম-দ-ি,কসাই মদি
ক/স/া/ই/ /ম/দ/ি,কসাই মদি
*স*ই মদি,কসাই মদি
কস*ই মু*,কসাই মু*
ক-স-া-ই- -ম-ু-*,কসাই মু*
ক/স/া/ই/ /ম/ু/*,কসাই মু*
*স*ই মু*,কসাই মু*
কসাই*মু*কে,কসাই মু*কে
ক-স-া-ই- -ম-ু-*-ক-ে,কসাই মু*কে
ক/স/া/ই/ /ম/ু/*/ক/ে,কসাই মু*কে
কসাই*মু*কে,কসাই মু*কে
কসাই*মু*র,কসাই মু*র
ক-স-া-ই- -ম-ু-*-র,কসাই মু*র
ক/স/া/ই/ /ম/ু/*/র,কসাই মু*র
ক**ই মু*র,কসাই মু*র
কসাই*মো*,কসাই মো*
ক-স-া-ই- -ম-ো-*,কসাই মো*
ক/স/া/ই/ /ম/ো/*,কসাই মো*
ক**ই*মো*,কসাই মো*
কসাই*মো*কে,কসাই মো*কে
ক-স-া-ই- -ম-ো-*-ক-ে,কসাই মো*কে
ক/স/া/ই/ /ম/ো/*/ক/ে,কসাই মো*কে
ক*াই *****,কসাই মো*কে
কসাই*মো*র,কসাই মো*র
ক-স-া-ই- -ম-ো-*-র,কসাই মো*র
ক/স/া/ই/ /ম/ো/*/র,কসাই মো*র
*সাই ম**র,কসাই মো*র
কা* লু,কাং লু
ক-া-ং- -ল-ু,কাং লু
ক/া/ং/ /ল/ু,কাং লু
*া* লু,কাং লু
কাংলা *ের,কাংলা দের
ক-া-ং-ল-া- -দ-ে-র,কাংলা দের
ক/া/ং/ল/া/ /দ/ে/র,কাংলা দের
*াংল**দের,কাংলা দের
কাং*া দেশে,কাংলা দেশে
ক-া-ং-ল-া- -দ-ে-শ-ে,কাংলা দেশে
ক/া/ং/ল/া/ /দ/ে/শ/ে,কাংলা দেশে
কাংল* দে*ে,কাংলা দেশে
কাংলা *তাকায়,কাংলা পতাকায়
ক-া-ং-ল-া- -প-ত-া-ক-া-য-়,কাংলা পতাকায়
ক/া/ং/ল/া/ /প/ত/া/ক/া/য/়,কাংলা পতাকায়
ক*ংল* পতাক*য়,কাংলা পতাকায়
কাংলা *াষা,কাংলা ভাষা
ক-া-ং-ল-া- -ভ-া-ষ-া,কাংলা ভাষা
ক/া/ং/ল/া/ /ভ/া/ষ/া,কাংলা ভাষা
কা*** *া*া,কাংলা ভাষা
কাংলা *া,কাংলা রা
ক-া-ং-ল-া- -র-া,কাংলা রা
ক/া/ং/ল/া/ /র/া,কাংলা রা
ক*ংলা রা,কাংলা রা
কাউয়া**দের,কাউয়া *দের
ক-া-উ-য়-া- -*-দ-ে-র,কাউয়া *দের
ক/া/উ/য়/া/ /*/দ/ে/র,কাউয়া *দের
ক*উয়া ***র,কাউয়া *দের
ক*ঙলু দেশের,কাঙলু দেশের
ক-া-ঙ-ল-ু- -দ-ে-শ-ে-র,কাঙলু দেশের
ক/া/ঙ/ল/ু/ /দ/ে/শ/ে/র,কাঙলু দেশের
কাঙলু*দেশের,কাঙলু দেশের
কা*লু রা,কাঙলু রা
ক-া-ঙ-ল-ু- -র-া,কাঙলু রা
ক/া/ঙ/ল/ু/ /র/া,কাঙলু রা
কা*ল* রা,কাঙলু রা
কাঙা* রা,কাঙাল রা
ক-া-ঙ-া-ল- -র-া,কাঙাল রা
ক/া/ঙ/া/ল/ /র/া,কাঙাল রা
কাঙাল *া,কাঙাল রা
কা*মানি খোর,কাটমানি খোর
ক-া-ট-ম-া-ন-ি- -খ-ো-র,কাটমানি খোর
ক/া/ট/ম/া/ন/ি/ /খ/ো/র,কাটমানি খোর
*াটমা*ি***র,কাটমানি খোর
কাট* কলা,কাটা কলা
ক-া-ট-া- -ক-ল-া,কাটা কলা
ক/া/ট/া/ /ক/ল/া,কাটা কলা
কাটা *লা,কাটা কলা
কাটা কা*া,কাটা কাটা
ক-া-ট-া- -ক-া-ট-া,কাটা কাটা
ক/া/ট/া/ /ক/া/ট/া,কাটা কাটা
*াটা ক*টা,কাটা কাটা
কাট* খাজ,কাটা খাজ
ক-া-ট-া- -খ-া-জ,কাটা খাজ
ক/া/ট/া/ /খ/া/জ,কাটা খাজ
ক*টা খাজ,কাটা খাজ
কাটা*গুলো,কাটা গুলো
ক-া-ট-া- -গ-ু-ল-ো,কাটা গুলো
ক/া/ট/া/ /গ/ু/ল/ো,কাটা গুলো
কাটা *ুলো,কাটা গুলো
কা*া ঘায়ে,কাটা ঘায়ে
ক-া-ট-া- -ঘ-া-য়-ে,কাটা ঘায়ে
ক/া/ট/া/ /ঘ/া/য়/ে,কাটা ঘায়ে
*াট* ঘ*য়ে,কাটা ঘায়ে
কাটা*চোদা,কাটা চোদা
ক-া-ট-া- -চ-ো-দ-া,কাটা চোদা
ক/া/ট/া/ /চ/ো/দ/া,কাটা চোদা
ক**া চোদ*,কাটা চোদা
কাটা*ছাগল,কাটা ছাগল
ক-া-ট-া- -ছ-া-গ-ল,কাটা ছাগল
ক/া/ট/া/ /ছ/া/গ/ল,কাটা ছাগল
কা** ছা*ল,কাটা ছাগল
কা*া দের,কাটা দের
ক-া-ট-া- -দ-ে-র,কাটা দের
ক/া/ট/া/ /দ/ে/র,কাটা দের
ক**া দে*,কাটা দের
কাটা বা*ড়া,কাটা বাঁড়া
ক-া-ট-া- -ব-া-ঁ-ড়-া,কাটা বাঁড়া
ক/া/ট/া/ /ব/া/ঁ/ড়/া,কাটা বাঁড়া
ক*টা বাঁড়া,কাটা বাঁড়া
ক*টা মাল,কাটা মাল
ক-া-ট-া- -ম-া-ল,কাটা মাল
ক/া/ট/া/ /ম/া/ল,কাটা মাল
ক*টা ***,কাটা মাল
কাট* মেশিন,কাটা মেশিন
ক-া-ট-া- -ম-ে-শ-ি-ন,কাটা মেশিন
ক/া/ট/া/ /ম/ে/শ/ি/ন,কাটা মেশিন
*াটা*ম**ি*,কাটা মেশিন
কাটার *াচ্চা,কাটার বাচ্চা
ক-া-ট-া-র- -ব-া-চ-্-চ-া,কাটার বাচ্চা
ক/া/ট/া/র/ /ব/া/চ/্/চ/া,কাটার বাচ্চা
কাটার বা*্চা,কাটার বাচ্চা
কাটা* মতো,কাটার মতো
ক-া-ট-া-র- -ম-ত-ো,কাটার মতো
ক/া/ট/া/র/ /ম/ত/ো,কাটার মতো
কাটা* মতো,কাটার মতো
কাঠ মো*্লা,কাঠ মোল্লা
ক-া-ঠ- -ম-ো-ল-্-ল-া,কাঠ মোল্লা
ক/া/ঠ/ /ম/ো/ল/্/ল/া,কাঠ মোল্লা
কাঠ মোল্*া,কাঠ মোল্লা
ক*ঠাল পাতা,কাঠাল পাতা
ক-া-ঠ-া-ল- -প-া-ত-া,কাঠাল পাতা
ক/া/ঠ/া/ল/ /প/া/ত/া,কাঠাল পাতা
কাঠাল প*তা,কাঠাল পাতা
কাদিয়*নি ধর্মের,কাদিয়ানি ধর্মের
ক-া-দ-ি-য-়-া-ন-ি- -ধ-র-্-ম-ে-র,কাদিয়ানি ধর্মের
ক/া/দ/ি/য/়/া/ন/ি/ /ধ/র/্/ম/ে/র,কাদিয়ানি ধর্মের
কাদ*য়****ধর্**র,কাদিয়ানি ধর্মের
কানে *রে,কানে ধরে
ক-া-ন-ে- -ধ-র-ে,কানে ধরে
ক/া/ন/ে/ /ধ/র/ে,কানে ধরে
***ে ধরে,কানে ধরে
কান*র নিচে,কানের নিচে
ক-া-ন-ে-র- -ন-ি-চ-ে,কানের নিচে
ক/া/ন/ে/র/ /ন/ি/চ/ে,কানের নিচে
ক***র ন**ে,কানের নিচে
কানের*সামনে,কানের সামনে
ক-া-ন-ে-র- -স-া-ম-ন-ে,কানের সামনে
ক/া/ন/ে/র/ /স/া/ম/ন/ে,কানের সামনে
কানের স*মনে,কানের সামনে
কাপড় খু*ে,কাপড় খুলে
